review_id,app_id,review_text,label
136577806,307950,"PSA: Must play for SOCOM fans.\n\nI played about 150 hours in the standalone years ago. I decided that I should start playing again because now it's on Steam. They have done so many quality of life improvements that you new players can enjoy. The bullcrap system with the \""mobile game\"" like daily where you send your operators to collect stuff is gone. There used to be so many currencies you had to grind and now the only basic silver & fragments is enough with the premium currency. Grinding operators to get better before was insanely boring, tedious and annoying. Now it's simple and much better. Straight line and you just spend the free to play currency to activate new talents. \n\nGraphics are good and so are about 80% of the legendary operator skins. There are few goofed up stuff but rest are some old school gear and then some tactic00l af stuff. Pick the operator you like, read what their skills do and enjoy. Store updates weekly that which operators are on discount. \n\nTo all new players, please play the tutorial. I play medic 90% of the time so please, don't run away from me. If you need the heals, go to the medic or stay near the player and if the skill requires a chain or AoE don't leave it. Don't spend your syringes that much since medic can carry 6, save your one syringe when it all hits the fan. \n\nI never liked the PvP and never gonna play it. I just love to grind the simple PvE maps and modes. \n\nIt's not perfect though, the new voice acting in some maps that are totally redone with \""story\"" cutscenes etc. is so abysmal that you may want to mute your dialogs. It is just disgustingly bad. Some random voice actor doing stereotypically bad accents. Should have just stayed with the vanilla voices like in the old maps. There are also some really meta operators for PvE which are just hilariously OP and can carry the whole match. Bourbon is disgustingly OP as hell with Kit. \n\nIt is a good free to play game and it is improving more and more. Glad they improved so many quality of life aspects needed in the game, the previous currency grind made me quit but now I can just casually play again and progress.",1
136577646,307950,"Been playing this game since the Closed Beta in 2020.\nNice gunplay, fluid movement system. Sometimes slow, sometimes hectic gameplay.\nYou could say it's a bit grindy from time to time, but there is no P2W and AFAIK, no overpowered unlocks.\n\nPatience, using cover and teamplay are the most important things.",1
136577167,307950,"Its alright, definitely not the worst F2P game on the market but... it feels like Warfaces 3rd person older brother.\n\nIve unfortunately uninstalled it as it wasn't really what I expected but I can see some people liking it.\n\n6/10 * from me.",0
136577003,307950,FTP 4v4 Socom with PVE and PVPVE gamemodes. They have changed so much since the start of this game. They are listening to their new western audience and have changed the economy for the better in so many ways. It is free. Try it.,1
136576739,307950,Excellent game!,1
136576709,307950,Love it. Reminds me of the good ol Socom days from the Playstation 2/PSP/PS3 era,1
136576275,307950,"As someone who played this game from close Beta all I can say is stay away.\nAfter playing this game for a long time, and having a peak in Super Test environment I can tell you, honestly that this team isn't competent  and they blatantly lie. For example this year was supposed to be without any new units, however, they need money again so they're adding two more. They increased the price of everything, just to milk people dry.\nTheir battlepasses were around 40 to 60 euros depending if you want to complete it fully, and the mod team would make fun of COD for having 10 dollar BPs that were cosmetic, while Caliber had literal pay to win collections for over 30 euros..\n\nI was once harrassed and DDOSED by the people i played against, provided literal video footage, however ScumbagJuJu who is the lead moderator, shut me up and never said anything to the russian players that literally attacked me verbally and my hardware.\nAnother instance was where i was unrighfully banned by a moderator, where he promised a certain channel, then acted dumb and demanded i prove it or he will mute me for a certain amount of time, when i did prove it with a screenshot i asked him does he need more proof or will he stop  eating shit, which he promptly muted. Of course he was scolded by ScmubagJuJu because he was in no right to do so, yet he did. \n\nThe player feedback isn't listen to, believe me, for four years we put up with their lack of balance and bullshit updates to avoid doing anything. They release a new unit, make it broken, literally pay to win, milk them for a few months and then somewhat nerf them.\n\nI've played every game mode, I have a decent amount of earned premium skins and all opeartors [besides the new pay to win americans and chinese] a lot of time spent in game as well. \nTheir rules are so bad, you can get banned, now let me repeat, you can loose your account, for Tbagging an enemy and or friendly. That was also one of the questions i was asked when they asked me for super testing \"" How would i feel if someone tbagged me\"" where i answered i'd find it funny, cuz it's all in good faith and gaming fun.\n\nWhoever defends 1C with [pre or after wargaming era] is basically just sucking up to the devs, hoping for something, or is  literally coping. If you have money and time you may have fun, but nothing on the long run.",0
136576268,307950,It reminds me SOCOM but with micro-transaction,1
136575701,307950,This might be a free-to-play game but everything in the shop is overpriced. I'll consider re-reviewing the game if devs add acceptable regional pricing.,0
136578512,2198070,"Game seems horribly unbalanced. The resource generation is almost non-existent while every other card is either a road or require 10 of a resource which you just lost due to not seeing a resource generation card in 5-10 turns.\n\noh wait, there goes a random event and you lose 1 of each resource now and lose. again.\n\nTried clicking the feedback button and was just taken to their socials links.\n\nNot sure leaving a comment on their Youtube page will help any.\n\nThe game is unique and enjoyable, after i turned the music down a bit. because it is nice and calm but them BAM TRUMPETS AND HORNS AND then it is calm and quiet again.\n\n",0
136577833,2198070,"I love this game, it is charming, it's got beautiful graphics, it has cookie you can bite I love it. It is not too in-depth like many other building games, you don't have to study through long youtube videos like many other building games but at the same time it is challenging because of the luck element. I'm in love with this game, I definitely recommend it.",1
136576244,2198070,"Graphics are awesome. The probability that cards that may be needed at that moment will come out of the deck should be increased. It's a game made by beginners. Accordingly, it's a pretty good game.",1
136579298,1893370,"Full Game Walkthrough - https://youtu.be/mHcML7-gt9U\n\nTHIS IS NOT YOUR REGULAR FPS SHOOTER  !!! \n\nA very Story Driven Game , Story is pretty solid \n\nThere is actually 2 Endings to it so you can say you have to make a choice at somepoint \n\nVery Unique Game modes where you fight in 1 vs 1 against CPU in various levels \n\nNot very long game , I d say it will take like 4 Hrs to finish both the endings \n\nOverall fun and unique \n\nPrice is also very fair \n\nRating - 8/10\n( Great Game , Go For It )",1
136554716,2194400,LUMAYAN GOOOD!!!!!!!!!!!!!!!!!,1
136460309,2194400,"[h1]Before I played World Of Mystery, I had a small pp, no friends, no gf, depression, and no life. These things havent changed, but the game is pretty good[/h1]",1
136152500,2194400,genshin killer,1
135609653,2194400,Good game,1
135361479,2194400,yuesd,1
135353405,2194400,Good Game!!!Download Now,1
130409958,2194400,"A great game, its so fun",1
136581838,1527950,"Wartales is an impressive game that took me by surprise. I found myself sinking more than 110 hours into it without even noticing how much time had passed. One of the standout features for me was the ability to choose from a variety of classes to create a diverse and dynamic party. It added an element of strategy and allowed me to approach battles in different ways.\n\nAnother standout feature was the warcamp, which was a unique and useful addition. It allowed me to manage resources, recruit new members, and interact with NPCs in a way that felt organic and immersive. I appreciated the option to choose between playing as a lawful character or embracing a more criminal lifestyle, which added a layer of moral complexity to the game.\n\nOverall, Wartales is a fantastic game that offers a rich and satisfying experience. Its unique features and engaging gameplay make it a must-play for fans of strategy and RPG games.",1
